objective,design,statistic,threshold,satisficing
montague_flow_reliability_annual,hazard_filling_stationary,median,0.4542420741881658,1.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.45945834937748686,1.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.46467462456680786,1.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.46989089975612885,1.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.4751071749454499,1.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.4803234501347709,1.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.4855397253240919,1.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.4907560005134129,1.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.49597227570273394,1.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.5011885508920549,1.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.5064048260813759,0.995
montague_flow_reliability_annual,hazard_filling_stationary,median,0.511621101270697,0.99
montague_flow_reliability_annual,hazard_filling_stationary,median,0.516837376460018,0.985
montague_flow_reliability_annual,hazard_filling_stationary,median,0.522053651649339,0.985
montague_flow_reliability_annual,hazard_filling_stationary,median,0.52726992683866,0.985
montague_flow_reliability_annual,hazard_filling_stationary,median,0.532486202027981,0.9824999999999999
montague_flow_reliability_annual,hazard_filling_stationary,median,0.537702477217302,0.9775
montague_flow_reliability_annual,hazard_filling_stationary,median,0.542918752406623,0.97
montague_flow_reliability_annual,hazard_filling_stationary,median,0.548135027595944,0.97
montague_flow_reliability_annual,hazard_filling_stationary,median,0.553351302785265,0.965
montague_flow_reliability_annual,hazard_filling_stationary,median,0.558567577974586,0.9575
montague_flow_reliability_annual,hazard_filling_stationary,median,0.563783853163907,0.95
montague_flow_reliability_annual,hazard_filling_stationary,median,0.5690001283532281,0.95
montague_flow_reliability_annual,hazard_filling_stationary,median,0.5742164035425491,0.945
montague_flow_reliability_annual,hazard_filling_stationary,median,0.5794326787318701,0.9375
montague_flow_reliability_annual,hazard_filling_stationary,median,0.5846489539211911,0.93
montague_flow_reliability_annual,hazard_filling_stationary,median,0.5898652291105122,0.925
montague_flow_reliability_annual,hazard_filling_stationary,median,0.5950815042998332,0.915
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6002977794891542,0.9125000000000001
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6055140546784752,0.9
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6107303298677962,0.885
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6159466050571172,0.88
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6211628802464382,0.875
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6263791554357592,0.865
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6315954306250802,0.855
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6368117058144012,0.845
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6420279810037223,0.835
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6472442561930433,0.825
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6524605313823643,0.8075000000000001
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6576768065716853,0.795
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6628930817610064,0.7925
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6681093569503274,0.775
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6733256321396484,0.77
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6785419073289694,0.76
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6837581825182903,0.7525
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6889744577076113,0.745
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6941907328969323,0.735
montague_flow_reliability_annual,hazard_filling_stationary,median,0.6994070080862533,0.73
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7046232832755743,0.7175
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7098395584648954,0.705
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7150558336542164,0.695
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7202721088435374,0.6775
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7254883840328584,0.6675
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7307046592221794,0.6525000000000001
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7359209344115004,0.64
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7411372096008214,0.625
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7463534847901425,0.62
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7515697599794635,0.6074999999999999
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7567860351687845,0.5974999999999999
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7620023103581055,0.5825
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7672185855474265,0.5725
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7724348607367475,0.555
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7776511359260685,0.55
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7828674111153896,0.5375000000000001
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7880836863047106,0.52
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7932999614940316,0.5
montague_flow_reliability_annual,hazard_filling_stationary,median,0.7985162366833526,0.48
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8037325118726736,0.46
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8089487870619946,0.435
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8141650622513156,0.42
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8193813374406367,0.4
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8245976126299577,0.375
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8298138878192787,0.3575
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8350301630085997,0.34
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8402464381979207,0.3175
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8454627133872417,0.3025
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8506789885765627,0.275
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8558952637658838,0.2625
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8611115389552048,0.2375
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8663278141445258,0.22
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8715440893338467,0.1925
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8767603645231677,0.16999999999999998
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8819766397124887,0.14250000000000002
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8871929149018097,0.125
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8924091900911308,0.1
montague_flow_reliability_annual,hazard_filling_stationary,median,0.8976254652804518,0.085
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9028417404697728,0.07250000000000001
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9080580156590938,0.065
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9132742908484148,0.05
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9184905660377358,0.037500000000000006
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9237068412270568,0.025
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9289231164163779,0.0125
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9341393916056989,0.01
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9393556667950199,0.005
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9445719419843409,0.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9497882171736619,0.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9550044923629829,0.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.9602207675523039,0.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.965437042741625,0.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.970653317930946,0.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.975869593120267,0.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.981085868309588,0.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.986302143498909,0.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.99151841868823,0.0
montague_flow_reliability_annual,hazard_filling_stationary,median,0.996734693877551,0.0
montague_flow_reliability_annual,historic,best,0.1673469387755102,1.0
montague_flow_reliability_annual,historic,best,0.17256321396483124,1.0
montague_flow_reliability_annual,historic,best,0.17777948915415223,1.0
montague_flow_reliability_annual,historic,best,0.18299576434347326,1.0
montague_flow_reliability_annual,historic,best,0.18821203953279425,1.0
montague_flow_reliability_annual,historic,best,0.19342831472211527,1.0
montague_flow_reliability_annual,historic,best,0.1986445899114363,1.0
montague_flow_reliability_annual,historic,best,0.2038608651007573,1.0
montague_flow_reliability_annual,historic,best,0.2090771402900783,1.0
montague_flow_reliability_annual,historic,best,0.2142934154793993,1.0
montague_flow_reliability_annual,historic,best,0.21950969066872034,1.0
montague_flow_reliability_annual,historic,best,0.22472596585804133,1.0
montague_flow_reliability_annual,historic,best,0.22994224104736236,1.0
montague_flow_reliability_annual,historic,best,0.23515851623668338,1.0
montague_flow_reliability_annual,historic,best,0.24037479142600437,1.0
montague_flow_reliability_annual,historic,best,0.24559106661532537,1.0
montague_flow_reliability_annual,historic,best,0.25080734180464637,1.0
montague_flow_reliability_annual,historic,best,0.2560236169939674,1.0
montague_flow_reliability_annual,historic,best,0.2612398921832884,1.0
montague_flow_reliability_annual,historic,best,0.2664561673726094,1.0
montague_flow_reliability_annual,historic,best,0.27167244256193046,1.0
montague_flow_reliability_annual,historic,best,0.27688871775125146,1.0
montague_flow_reliability_annual,historic,best,0.28210499294057245,1.0
montague_flow_reliability_annual,historic,best,0.28732126812989345,1.0
montague_flow_reliability_annual,historic,best,0.2925375433192145,1.0
montague_flow_reliability_annual,historic,best,0.2977538185085355,1.0
montague_flow_reliability_annual,historic,best,0.30297009369785655,1.0
montague_flow_reliability_annual,historic,best,0.30818636888717754,1.0
montague_flow_reliability_annual,historic,best,0.31340264407649854,1.0
montague_flow_reliability_annual,historic,best,0.31861891926581953,1.0
montague_flow_reliability_annual,historic,best,0.32383519445514053,1.0
montague_flow_reliability_annual,historic,best,0.3290514696444615,1.0
montague_flow_reliability_annual,historic,best,0.3342677448337826,1.0
montague_flow_reliability_annual,historic,best,0.3394840200231036,1.0
montague_flow_reliability_annual,historic,best,0.3447002952124246,1.0
montague_flow_reliability_annual,historic,best,0.3499165704017456,1.0
montague_flow_reliability_annual,historic,best,0.3551328455910666,1.0
montague_flow_reliability_annual,historic,best,0.3603491207803876,1.0
montague_flow_reliability_annual,historic,best,0.3655653959697086,1.0
montague_flow_reliability_annual,historic,best,0.37078167115902966,1.0
montague_flow_reliability_annual,historic,best,0.37599794634835065,1.0
montague_flow_reliability_annual,historic,best,0.3812142215376717,1.0
montague_flow_reliability_annual,historic,best,0.3864304967269927,1.0
montague_flow_reliability_annual,historic,best,0.3916467719163137,1.0
montague_flow_reliability_annual,historic,best,0.3968630471056347,1.0
montague_flow_reliability_annual,historic,best,0.4020793222949557,1.0
montague_flow_reliability_annual,historic,best,0.40729559748427674,1.0
montague_flow_reliability_annual,historic,best,0.41251187267359773,1.0
montague_flow_reliability_annual,historic,best,0.4177281478629188,1.0
montague_flow_reliability_annual,historic,best,0.4229444230522398,1.0
montague_flow_reliability_annual,historic,best,0.4281606982415608,1.0
montague_flow_reliability_annual,historic,best,0.4333769734308818,1.0
montague_flow_reliability_annual,historic,best,0.4385932486202028,1.0
montague_flow_reliability_annual,historic,best,0.4438095238095238,1.0
montague_flow_reliability_annual,historic,best,0.4490257989988448,1.0
montague_flow_reliability_annual,historic,best,0.4542420741881658,1.0
montague_flow_reliability_annual,historic,best,0.45945834937748686,1.0
montague_flow_reliability_annual,historic,best,0.46467462456680786,1.0
montague_flow_reliability_annual,historic,best,0.46989089975612885,1.0
